# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.7181e-05 to 1057.74 h/Mpc,
# number of wavenumbers equal to 650
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       2.396923080196e-01      -5.327197749366e-01      -3.209387315385e+02      -4.383323731676e+02       0.000000000000e+00      -5.324430720863e-01      -4.291004084983e+02       1.331107680216e-01       1.331107680216e-01 
       2.443505916916e-01      -5.225103304596e-01      -3.276936412817e+02      -4.467667074538e+02       0.000000000000e+00      -5.222387831919e-01      -4.373835849783e+02       1.305596957980e-01       1.305596957980e-01 
       2.490088786900e-01      -5.127312084839e-01      -3.352510619160e+02      -4.552056061822e+02       0.000000000000e+00      -5.124645001203e-01      -4.457080046200e+02       1.281161250301e-01       1.281161250301e-01 
       2.536671687418e-01      -5.033445105853e-01      -3.434666108452e+02      -4.636442288526e+02       0.000000000000e+00      -5.030823800397e-01      -4.540624483709e+02       1.257705950099e-01       1.257705950099e-01 
       2.583254616270e-01      -4.943046618943e-01      -3.521280704444e+02      -4.720706840216e+02       0.000000000000e+00      -4.940469077169e-01      -4.624259110789e+02       1.235117269292e-01       1.235117269292e-01 
       2.629837571611e-01      -4.855651718373e-01      -3.609783234624e+02      -4.804689124566e+02       0.000000000000e+00      -4.853116517949e-01      -4.707713821186e+02       1.213279129487e-01       1.213279129487e-01 
       2.676420551848e-01      -4.770794636260e-01      -3.697431078724e+02      -4.888190597359e+02       0.000000000000e+00      -4.768300884666e-01      -4.790674746423e+02       1.192075221167e-01       1.192075221167e-01 
       2.723003555573e-01      -4.688077727807e-01      -3.781602209625e+02      -4.971014364654e+02       0.000000000000e+00      -4.685624974706e-01      -4.872835127225e+02       1.171406243677e-01       1.171406243677e-01 
       2.769586581517e-01      -4.607260458486e-01      -3.860201791534e+02      -5.053045475674e+02       0.000000000000e+00      -4.604848518340e-01      -4.953989918539e+02       1.151212129585e-01       1.151212129585e-01 
       2.816169628525e-01      -4.528019375159e-01      -3.931457927797e+02      -5.134069573035e+02       0.000000000000e+00      -4.525648291286e-01      -5.033854970581e+02       1.131412072821e-01       1.131412072821e-01 
       2.862752695532e-01      -4.450192058972e-01      -3.994453099915e+02      -5.213968196068e+02       0.000000000000e+00      -4.447861924600e-01      -5.112276091692e+02       1.111965481150e-01       1.111965481150e-01 
       2.909335781553e-01      -4.373713104221e-01      -4.049094675164e+02      -5.292683426803e+02       0.000000000000e+00      -4.371423935085e-01      -5.189194272789e+02       1.092855983771e-01       1.092855983771e-01 
       2.955918885674e-01      -4.298603977859e-01      -4.096091034102e+02      -5.370224909170e+02       0.000000000000e+00      -4.296355606138e-01      -5.264651223689e+02       1.074088901535e-01       1.074088901535e-01 
       3.002502007038e-01      -4.224963186477e-01      -4.136863181967e+02      -5.446675085352e+02       0.000000000000e+00      -4.222755183413e-01      -5.338790255710e+02       1.055688795853e-01       1.055688795853e-01 
       3.049085144847e-01      -4.152936904710e-01      -4.173362591231e+02      -5.522173108955e+02       0.000000000000e+00      -4.150768547578e-01      -5.411832694143e+02       1.037692136894e-01       1.037692136894e-01 
       3.095668298348e-01      -4.082690983060e-01      -4.207853756957e+02      -5.596900312588e+02       0.000000000000e+00      -4.080561253156e-01      -5.484054136393e+02       1.020140313289e-01       1.020140313289e-01 
       3.142251466839e-01      -4.014375469487e-01      -4.242668244003e+02      -5.671049104552e+02       0.000000000000e+00      -4.012283087519e-01      -5.555743734897e+02       1.003070771880e-01       1.003070771880e-01 
       3.188834649657e-01      -3.948104559936e-01      -4.279956217464e+02      -5.744802568154e+02       0.000000000000e+00      -3.946048049971e-01      -5.627173480918e+02       9.865120124927e-02       9.865120124927e-02 
       3.235417846178e-01      -3.883939252723e-01      -4.321488970933e+02      -5.818311336449e+02       0.000000000000e+00      -3.881917023587e-01      -5.698567259483e+02       9.704792558967e-02       9.704792558967e-02 
       3.282001055814e-01      -3.821885223849e-01      -4.368495003117e+02      -5.891686596093e+02       0.000000000000e+00      -3.819895652392e-01      -5.770086693935e+02       9.549739130980e-02       9.549739130980e-02 
       3.328584278010e-01      -3.761895836638e-01      -4.421570581820e+02      -5.964994225348e+02       0.000000000000e+00      -3.759937347555e-01      -5.841821489872e+02       9.399843368888e-02       9.399843368888e-02 
       3.375167512243e-01      -3.703882587401e-01      -4.480658156116e+02      -6.038258599995e+02       0.000000000000e+00      -3.701953720236e-01      -5.913792039437e+02       9.254884300590e-02       9.254884300590e-02 
       3.421750758017e-01      -3.647725313416e-01      -4.545090207183e+02      -6.111466447833e+02       0.000000000000e+00      -3.645824773331e-01      -5.985955082487e+02       9.114561933327e-02       9.114561933327e-02 
       3.468334014865e-01      -3.593278249582e-01      -4.613674631601e+02      -6.184566006573e+02       0.000000000000e+00      -3.591404942049e-01      -6.058206839287e+02       8.978512355122e-02       8.978512355122e-02 
       3.514917282343e-01      -3.540381527721e-01      -4.684848477210e+02      -6.257475593949e+02       0.000000000000e+00      -3.538534572223e-01      -6.130398185061e+02       8.846336430557e-02       8.846336430557e-02 
       3.561500560032e-01      -3.488865434248e-01      -4.756825789838e+02      -6.330082371459e+02       0.000000000000e+00      -3.487044163445e-01      -6.202340284154e+02       8.717610408612e-02       8.717610408612e-02 
       3.608083847533e-01      -3.438562334631e-01      -4.827793320012e+02      -6.402254441421e+02       0.000000000000e+00      -3.436766274165e-01      -6.273825029547e+02       8.591915685414e-02       8.591915685414e-02 
       3.654667144469e-01      -3.389320238155e-01      -4.896086079434e+02      -6.473855381594e+02       0.000000000000e+00      -3.387549076585e-01      -6.344646859326e+02       8.468872691462e-02       8.468872691462e-02 
       3.701250450481e-01      -3.341014740937e-01      -4.960347259003e+02      -6.544765416839e+02       0.000000000000e+00      -3.339268281674e-01      -6.414630127154e+02       8.348170704186e-02       8.348170704186e-02 
       3.747833765229e-01      -3.293555349381e-01      -5.019642141712e+02      -6.614892342462e+02       0.000000000000e+00      -3.291833461822e-01      -6.483644668836e+02       8.229583654556e-02       8.229583654556e-02 
       3.794417088389e-01      -3.246888395154e-01      -5.073533872044e+02      -6.684181390813e+02       0.000000000000e+00      -3.245190963875e-01      -6.551618614919e+02       8.112977409688e-02       8.112977409688e-02 
       3.841000419653e-01      -3.200997396339e-01      -5.122100907368e+02      -6.752624469974e+02       0.000000000000e+00      -3.199324274872e-01      -6.618547926418e+02       7.998310687181e-02       7.998310687181e-02 
       3.887583758729e-01      -3.155893244295e-01      -5.165895175061e+02      -6.820251280185e+02       0.000000000000e+00      -3.154244220425e-01      -6.684486072381e+02       7.885610551062e-02       7.885610551062e-02 
       3.934167105336e-01      -3.111604854777e-01      -5.205858705571e+02      -6.887120202647e+02       0.000000000000e+00      -3.109979629211e-01      -6.749531581687e+02       7.774949073029e-02       7.774949073029e-02 
       3.980750459209e-01      -3.068171369267e-01      -5.243210381360e+02      -6.953311825537e+02       0.000000000000e+00      -3.066569545161e-01      -6.813816712640e+02       7.666423862904e-02       7.666423862904e-02 
       4.027333820095e-01      -3.025634565972e-01      -5.279322950935e+02      -7.018919197761e+02       0.000000000000e+00      -3.024055650849e-01      -6.877492581576e+02       7.560139127122e-02       7.560139127122e-02 
       4.073917187751e-01      -2.984035579400e-01      -5.315568008014e+02      -7.084046768812e+02       0.000000000000e+00      -2.982478994586e-01      -6.940721027966e+02       7.456197486464e-02       7.456197486464e-02 
       4.120500561947e-01      -2.943410151608e-01      -5.353207291680e+02      -7.148801666063e+02       0.000000000000e+00      -2.941875249985e-01      -7.003661367874e+02       7.354688124961e-02       7.354688124961e-02 
       4.167083942462e-01      -2.903779810628e-01      -5.393263616706e+02      -7.213275113090e+02       0.000000000000e+00      -2.902265902678e-01      -7.066446891029e+02       7.255664756695e-02       7.255664756695e-02 
       4.213667329086e-01      -2.865156966852e-01      -5.436452297650e+02      -7.277555865637e+02       0.000000000000e+00      -2.863663344044e-01      -7.129194405776e+02       7.159158360110e-02       7.159158360110e-02 
       4.260250721616e-01      -2.827537141505e-01      -5.483125590275e+02      -7.341710959042e+02       0.000000000000e+00      -2.826063103315e-01      -7.191983484381e+02       7.065157758288e-02       7.065157758288e-02 
       4.306834119860e-01      -2.790892694591e-01      -5.533242430830e+02      -7.405767208998e+02       0.000000000000e+00      -2.789437576857e-01      -7.254837584421e+02       6.973593942143e-02       6.973593942143e-02 
       4.353417523635e-01      -2.755177076562e-01      -5.586404936495e+02      -7.469715445033e+02       0.000000000000e+00      -2.753740273624e-01      -7.317729729930e+02       6.884350684060e-02       6.884350684060e-02 
       4.400000932762e-01      -2.720328711629e-01      -5.641913480442e+02      -7.533513067999e+02       0.000000000000e+00      -2.718909692215e-01      -7.380587462962e+02       6.797274230537e-02       6.797274230537e-02 
       4.446584347073e-01      -2.686279109098e-01      -5.698860661899e+02      -7.597097011514e+02       0.000000000000e+00      -2.684877423012e-01      -7.443309419045e+02       6.712193557531e-02       6.712193557531e-02 
       4.493167766407e-01      -2.652953913010e-01      -5.756222579144e+02      -7.660378749836e+02       0.000000000000e+00      -2.651569192666e-01      -7.505764808075e+02       6.628922981665e-02       6.628922981665e-02 
       4.539751190607e-01      -2.620291389833e-01      -5.812989546666e+02      -7.723289882916e+02       0.000000000000e+00      -2.618923337919e-01      -7.567842517753e+02       6.547308344798e-02       6.547308344798e-02 
       4.586334619525e-01      -2.588235361941e-01      -5.868243026099e+02      -7.785759555251e+02       0.000000000000e+00      -2.586883740783e-01      -7.629433308677e+02       6.467209351958e-02       6.467209351958e-02 
       4.632918053017e-01      -2.556741109138e-01      -5.921244327738e+02      -7.847731579132e+02       0.000000000000e+00      -2.555405724170e-01      -7.690450081263e+02       6.388514310425e-02       6.388514310425e-02 
       4.679501490947e-01      -2.525774669760e-01      -5.971489707381e+02      -7.909164677014e+02       0.000000000000e+00      -2.524455352528e-01      -7.750830639933e+02       6.311138381320e-02       6.311138381320e-02 
       4.726084933182e-01      -2.495312226342e-01      -6.018730281239e+02      -7.970033389639e+02       0.000000000000e+00      -2.494008818249e-01      -7.810539467827e+02       6.235022045624e-02       6.235022045624e-02 
       4.772668379596e-01      -2.465338333267e-01      -6.062992651713e+02      -8.030324694063e+02       0.000000000000e+00      -2.464050672078e-01      -7.869565479037e+02       6.160126680195e-02       6.160126680195e-02 
       4.819251830066e-01      -2.435847348226e-01      -6.104547812067e+02      -8.090046240705e+02       0.000000000000e+00      -2.434575255369e-01      -7.927928373857e+02       6.086438138423e-02       6.086438138423e-02 
       4.865835284477e-01      -2.406841479287e-01      -6.143885632798e+02      -8.149222635312e+02       0.000000000000e+00      -2.405584751176e-01      -7.985673950399e+02       6.013961877941e-02       6.013961877941e-02 
       4.912418742715e-01      -2.378331098512e-01      -6.181641453950e+02      -8.207901305260e+02       0.000000000000e+00      -2.377089500026e-01      -8.042876272045e+02       5.942723750065e-02       5.942723750065e-02 
       4.959002204672e-01      -2.350331514960e-01      -6.218542198978e+02      -8.266146218145e+02       0.000000000000e+00      -2.349104777350e-01      -8.099629250591e+02       5.872761943375e-02       5.872761943375e-02 
       5.005585670243e-01      -2.322856077110e-01      -6.255315091171e+02      -8.324019746339e+02       0.000000000000e+00      -2.321643901753e-01      -8.156025303740e+02       5.804109754382e-02       5.804109754382e-02 
       5.052169139329e-01      -2.295917334456e-01      -6.292631220069e+02      -8.381589893244e+02       0.000000000000e+00      -2.294719397888e-01      -8.212159589049e+02       5.736798494720e-02       5.736798494720e-02 
       5.098752611832e-01      -2.269520870207e-01      -6.331035654263e+02      -8.438910699500e+02       0.000000000000e+00      -2.268336834122e-01      -8.268108267428e+02       5.670842085305e-02       5.670842085305e-02 
       5.145336087659e-01      -2.243664709879e-01      -6.370907163731e+02      -8.496020474901e+02       0.000000000000e+00      -2.242494231154e-01      -8.323924978624e+02       5.606235577885e-02       5.606235577885e-02 
       5.191919566721e-01      -2.218338765203e-01      -6.412431305756e+02      -8.552937408934e+02       0.000000000000e+00      -2.217181506432e-01      -8.379635453771e+02       5.542953766080e-02       5.542953766080e-02 
       5.238503048930e-01      -2.193527544251e-01      -6.455604995820e+02      -8.609665829721e+02       0.000000000000e+00      -2.192383182083e-01      -8.435243641920e+02       5.480957955208e-02       5.480957955208e-02 
       5.285086534203e-01      -2.169213066069e-01      -6.500255069592e+02      -8.666204040965e+02       0.000000000000e+00      -2.168081296924e-01      -8.490739971916e+02       5.420203242309e-02       5.420203242309e-02 
       5.331670022460e-01      -2.145374941233e-01      -6.546064907151e+02      -8.722541957253e+02       0.000000000000e+00      -2.144255485549e-01      -8.546100342228e+02       5.360638713873e-02       5.360638713873e-02 
       5.378253513622e-01      -2.121990560573e-01      -6.592611819965e+02      -8.778659925942e+02       0.000000000000e+00      -2.120883165424e-01      -8.601286727590e+02       5.302207913560e-02       5.302207913560e-02 
       5.424837007614e-01      -2.099036188199e-01      -6.639412605867e+02      -8.834531384269e+02       0.000000000000e+00      -2.097940627841e-01      -8.656251786672e+02       5.244851569602e-02       5.244851569602e-02 
       5.471420504365e-01      -2.076487507613e-01      -6.685972038373e+02      -8.890123681219e+02       0.000000000000e+00      -2.075403582335e-01      -8.710941870028e+02       5.188508955837e-02       5.188508955837e-02 
       5.518004003803e-01      -2.054320088960e-01      -6.731824763616e+02      -8.945398405294e+02       0.000000000000e+00      -2.053247622619e-01      -8.765299257668e+02       5.133119056547e-02       5.133119056547e-02 
       5.564587505860e-01      -2.032511255557e-01      -6.776581549905e+02      -9.000316296551e+02       0.000000000000e+00      -2.031450091736e-01      -8.819268930150e+02       5.078625229341e-02       5.078625229341e-02 
       5.611171010472e-01      -2.011043143145e-01      -6.819962408561e+02      -9.054849927313e+02       0.000000000000e+00      -2.009993138843e-01      -8.872812078847e+02       5.024982847107e-02       5.024982847107e-02 
       5.657754517575e-01      -1.989901537672e-01      -6.861813009202e+02      -9.108977840258e+02       0.000000000000e+00      -1.988862557751e-01      -8.925901320334e+02       4.972156394377e-02       4.972156394377e-02 
       5.704338027108e-01      -1.969078791048e-01      -6.902118674195e+02      -9.162698232264e+02       0.000000000000e+00      -1.968050701509e-01      -8.978534274820e+02       4.920126753772e-02       4.920126753772e-02 
       5.750921539011e-01      -1.948572013069e-01      -6.940992351740e+02      -9.216023854805e+02       0.000000000000e+00      -1.947554675893e-01      -9.030728192409e+02       4.868886689733e-02       4.868886689733e-02 
       5.797505053227e-01      -1.928381592250e-01      -6.978653195780e+02      -9.268978644893e+02       0.000000000000e+00      -1.927374861798e-01      -9.082515782951e+02       4.818437154494e-02       4.818437154494e-02 
       5.844088569701e-01      -1.908509683297e-01      -7.015397863316e+02      -9.321593969196e+02       0.000000000000e+00      -1.907513404357e-01      -9.133940345158e+02       4.768783510893e-02       4.768783510893e-02 
       5.890672088378e-01      -1.888954732600e-01      -7.051544825660e+02      -9.373885165451e+02       0.000000000000e+00      -1.887968742347e-01      -9.185031030255e+02       4.719921855868e-02       4.719921855868e-02 
       5.937255609207e-01      -1.869717574690e-01      -7.087438614087e+02      -9.425880724650e+02       0.000000000000e+00      -1.868741701919e-01      -9.235830621523e+02       4.671854254798e-02       4.671854254798e-02 
       5.983839132137e-01      -1.850797503886e-01      -7.123392002523e+02      -9.477604826793e+02       0.000000000000e+00      -1.849831571152e-01      -9.286376366098e+02       4.624578927879e-02       4.624578927879e-02 
       6.030422657120e-01      -1.832192483771e-01      -7.159670722725e+02      -9.529076770601e+02       0.000000000000e+00      -1.831236310070e-01      -9.336698732641e+02       4.578090775175e-02       4.578090775175e-02 
       6.077006184108e-01      -1.813900502417e-01      -7.196474936866e+02      -9.580318456750e+02       0.000000000000e+00      -1.812953905092e-01      -9.386827632312e+02       4.532384762731e-02       4.532384762731e-02 
       6.123589713054e-01      -1.795918558578e-01      -7.233925369194e+02      -9.631349502472e+02       0.000000000000e+00      -1.794981355876e-01      -9.436787162784e+02       4.487453389689e-02       4.487453389689e-02 
       6.170173243915e-01      -1.778242235881e-01      -7.272057771643e+02      -9.682185459111e+02       0.000000000000e+00      -1.777314249586e-01      -9.486593668763e+02       4.443285623965e-02       4.443285623965e-02 
       6.216756776648e-01      -1.760864157583e-01      -7.310820453035e+02      -9.732829649064e+02       0.000000000000e+00      -1.759945216136e-01      -9.536247912244e+02       4.399863040339e-02       4.399863040339e-02 
       6.263340311210e-01      -1.743774481189e-01      -7.350085651856e+02      -9.783274743268e+02       0.000000000000e+00      -1.742864422152e-01      -9.585737086896e+02       4.357161055380e-02       4.357161055380e-02 
       6.309923847560e-01      -1.726961958233e-01      -7.389670241785e+02      -9.833506628292e+02       0.000000000000e+00      -1.726060629673e-01      -9.635039426100e+02       4.315151574183e-02       4.315151574183e-02 
       6.356507385660e-01      -1.710415321859e-01      -7.429359910239e+02      -9.883509848754e+02       0.000000000000e+00      -1.709522582523e-01      -9.684130459838e+02       4.273806456307e-02       4.273806456307e-02 
       6.403090925471e-01      -1.694123503545e-01      -7.468930673956e+02      -9.933266817232e+02       0.000000000000e+00      -1.693239222448e-01      -9.732983257843e+02       4.233098056121e-02       4.233098056121e-02 
       6.449674466955e-01      -1.678076138328e-01      -7.508169487275e+02      -9.982759418488e+02       0.000000000000e+00      -1.677200193677e-01      -9.781570894197e+02       4.193000484193e-02       4.193000484193e-02 
       6.496258010077e-01      -1.662266776442e-01      -7.546907192098e+02      -1.003198723557e+03       0.000000000000e+00      -1.661399052680e-01      -9.829885191473e+02       4.153497631700e-02       4.153497631700e-02 
       6.542841554801e-01      -1.646688959180e-01      -7.585012804899e+02      -1.008094607610e+03       0.000000000000e+00      -1.645829345929e-01      -9.877916160024e+02       4.114573364823e-02       4.114573364823e-02 
       6.589425101094e-01      -1.631336902318e-01      -7.622405741924e+02      -1.012963312107e+03       0.000000000000e+00      -1.630485292845e-01      -9.925657427389e+02       4.076213232112e-02       4.076213232112e-02 
       6.636008648922e-01      -1.616205881260e-01      -7.659060315666e+02      -1.017805000506e+03       0.000000000000e+00      -1.615362170870e-01      -9.973109356647e+02       4.038405427175e-02       4.038405427175e-02 
       6.682592198254e-01      -1.601289914476e-01      -7.694993460505e+02      -1.022618903811e+03       0.000000000000e+00      -1.600454000264e-01      -1.002026545809e+03       4.001135000659e-02       4.001135000659e-02 
       6.729175749057e-01      -1.586585105438e-01      -7.730273135510e+02      -1.027405339343e+03       0.000000000000e+00      -1.585756884529e-01      -1.006713185803e+03       3.964392211322e-02       3.964392211322e-02 
       6.775759301301e-01      -1.572087681631e-01      -7.765002093945e+02      -1.032164469180e+03       0.000000000000e+00      -1.571267050663e-01      -1.011371481633e+03       3.928167626656e-02       3.928167626656e-02 
       6.822342854956e-01      -1.557794915213e-01      -7.799308912866e+02      -1.036896881681e+03       0.000000000000e+00      -1.556981769628e-01      -1.016002581040e+03       3.892454424070e-02       3.892454424070e-02 
       6.868926409995e-01      -1.543706418821e-01      -7.833342454321e+02      -1.041604527904e+03       0.000000000000e+00      -1.542900651731e-01      -1.020609013179e+03       3.857251629327e-02       3.857251629327e-02 
       6.915509966388e-01      -1.529820602752e-01      -7.867243548572e+02      -1.046288565246e+03       0.000000000000e+00      -1.529022105818e-01      -1.025192520051e+03       3.822555264545e-02       3.822555264545e-02 
       6.962093524109e-01      -1.516136955549e-01      -7.901143118682e+02      -1.050950974687e+03       0.000000000000e+00      -1.515345618946e-01      -1.029755576554e+03       3.788364047365e-02       3.788364047365e-02 
       7.008677083131e-01      -1.502652919751e-01      -7.935140029197e+02      -1.055592587115e+03       0.000000000000e+00      -1.501868633811e-01      -1.034299422966e+03       3.754671584527e-02       3.754671584527e-02 
       7.055260643427e-01      -1.489365387530e-01      -7.969299230111e+02      -1.060214065029e+03       0.000000000000e+00      -1.488588043656e-01      -1.038824984351e+03       3.721470109141e-02       3.721470109141e-02 
       7.101844204974e-01      -1.476270665126e-01      -8.003651295417e+02      -1.064815812139e+03       0.000000000000e+00      -1.475500156680e-01      -1.043332782983e+03       3.688750391701e-02       3.688750391701e-02 
       7.148427767746e-01      -1.463364265610e-01      -8.038190270745e+02      -1.069397705142e+03       0.000000000000e+00      -1.462600488862e-01      -1.047822674912e+03       3.656501222155e-02       3.656501222155e-02 
       7.195011331720e-01      -1.450641593102e-01      -8.072879115739e+02      -1.073959459125e+03       0.000000000000e+00      -1.449884447709e-01      -1.052294220392e+03       3.624711119273e-02       3.624711119273e-02 
       7.241594896871e-01      -1.438100314664e-01      -8.107670347304e+02      -1.078502326515e+03       0.000000000000e+00      -1.437349702770e-01      -1.056748384788e+03       3.593374256925e-02       3.593374256925e-02 
       7.288178463179e-01      -1.425736064159e-01      -8.142487899552e+02      -1.083026030943e+03       0.000000000000e+00      -1.424991891595e-01      -1.061184556867e+03       3.562479728988e-02       3.562479728988e-02 
       7.334762030620e-01      -1.413545365435e-01      -8.177251370791e+02      -1.087530935263e+03       0.000000000000e+00      -1.412807541272e-01      -1.065602709669e+03       3.532018853179e-02       3.532018853179e-02 
       7.381345599173e-01      -1.401523713202e-01      -8.211873563296e+02      -1.092016667888e+03       0.000000000000e+00      -1.400792150168e-01      -1.070002090739e+03       3.501980375421e-02       3.501980375421e-02 
       7.427929168816e-01      -1.389665961610e-01      -8.246269141864e+02      -1.096482362630e+03       0.000000000000e+00      -1.388940576200e-01      -1.074381488677e+03       3.472351440499e-02       3.472351440499e-02 
       7.474512739531e-01      -1.377967061869e-01      -8.280365404227e+02      -1.100927123166e+03       0.000000000000e+00      -1.377247774013e-01      -1.078739721722e+03       3.443119435033e-02       3.443119435033e-02 
       7.521096311296e-01      -1.366422210302e-01      -8.314107115256e+02      -1.105350028933e+03       0.000000000000e+00      -1.365708942921e-01      -1.083075665574e+03       3.414272357303e-02       3.414272357303e-02 
       7.567679884092e-01      -1.355027499533e-01      -8.347464650603e+02      -1.109750576057e+03       0.000000000000e+00      -1.354320177693e-01      -1.087388707639e+03       3.385800444231e-02       3.385800444231e-02 
       7.614263457900e-01      -1.343779753559e-01      -8.380431454192e+02      -1.114128538158e+03       0.000000000000e+00      -1.343078303782e-01      -1.091678603766e+03       3.357695759455e-02       3.357695759455e-02 
       7.660847032701e-01      -1.332677343547e-01      -8.413031568665e+02      -1.118484696301e+03       0.000000000000e+00      -1.331981692709e-01      -1.095946202872e+03       3.329954231773e-02       3.329954231773e-02 
       7.707430608479e-01      -1.321719119214e-01      -8.445305340601e+02      -1.122820147112e+03       0.000000000000e+00      -1.321029194139e-01      -1.100192727170e+03       3.302572985347e-02       3.302572985347e-02 
       7.754014185214e-01      -1.310902628831e-01      -8.477299643249e+02      -1.127134897954e+03       0.000000000000e+00      -1.310218356822e-01      -1.104418399291e+03       3.275545892056e-02       3.275545892056e-02 
       7.800597762890e-01      -1.300225959202e-01      -8.509069911347e+02      -1.131429448558e+03       0.000000000000e+00      -1.299547267756e-01      -1.108623946661e+03       3.248868169391e-02       3.248868169391e-02 
       7.847181341489e-01      -1.289688103167e-01      -8.540680425640e+02      -1.135705116597e+03       0.000000000000e+00      -1.289014919533e-01      -1.112810910564e+03       3.222537298833e-02       3.222537298833e-02 
       7.893764920996e-01      -1.279286151834e-01      -8.572178044472e+02      -1.139961601649e+03       0.000000000000e+00      -1.278618404133e-01      -1.116979222628e+03       3.196546010331e-02       3.196546010331e-02 
       7.940348501395e-01      -1.269017533711e-01      -8.603606088011e+02      -1.144198772174e+03       0.000000000000e+00      -1.268355150907e-01      -1.121128957839e+03       3.170887877268e-02       3.170887877268e-02 
       7.986932082669e-01      -1.258881080862e-01      -8.635005727034e+02      -1.148417635705e+03       0.000000000000e+00      -1.258223992213e-01      -1.125261257989e+03       3.145559980534e-02       3.145559980534e-02 
       8.033515664804e-01      -1.248875789803e-01      -8.666406915974e+02      -1.152619325097e+03       0.000000000000e+00      -1.248223924962e-01      -1.129377331721e+03       3.120559812404e-02       3.120559812404e-02 
       8.080099247785e-01      -1.238999737951e-01      -8.697820185834e+02      -1.156804190674e+03       0.000000000000e+00      -1.238353027627e-01      -1.133477558630e+03       3.095882569067e-02       3.095882569067e-02 
       8.126682831597e-01      -1.229252164251e-01      -8.729251376685e+02      -1.160973757340e+03       0.000000000000e+00      -1.228610539772e-01      -1.137563406981e+03       3.071526349430e-02       3.071526349430e-02 
       8.173266416225e-01      -1.219628817864e-01      -8.760670664231e+02      -1.165126475298e+03       0.000000000000e+00      -1.218992213122e-01      -1.141633274619e+03       3.047480532804e-02       3.047480532804e-02 
       8.219850001656e-01      -1.210127426079e-01      -8.792053030607e+02      -1.169262666412e+03       0.000000000000e+00      -1.209495776581e-01      -1.145687350666e+03       3.023739441452e-02       3.023739441452e-02 
       8.266433587877e-01      -1.200744343281e-01      -8.823358127855e+02      -1.173381331530e+03       0.000000000000e+00      -1.200117586891e-01      -1.149724505036e+03       3.000293967227e-02       3.000293967227e-02 
       8.313017174873e-01      -1.191477358261e-01      -8.854553342471e+02      -1.177482691670e+03       0.000000000000e+00      -1.190855434433e-01      -1.153744796581e+03       2.977138586083e-02       2.977138586083e-02 
       8.359600762633e-01      -1.182323170777e-01      -8.885598023245e+02      -1.181565734897e+03       0.000000000000e+00      -1.181706021077e-01      -1.157747081733e+03       2.954265052693e-02       2.954265052693e-02 
       8.406184351142e-01      -1.173280591701e-01      -8.916471779817e+02      -1.185631315778e+03       0.000000000000e+00      -1.172668158601e-01      -1.161732074443e+03       2.931670396502e-02       2.931670396502e-02 
       8.452767940389e-01      -1.164347987187e-01      -8.947155956172e+02      -1.189679760863e+03       0.000000000000e+00      -1.163740214204e-01      -1.165699997537e+03       2.909350535510e-02       2.909350535510e-02 
       8.499351530362e-01      -1.155524187658e-01      -8.977643007120e+02      -1.193711853624e+03       0.000000000000e+00      -1.154921019010e-01      -1.169651556866e+03       2.887302547525e-02       2.887302547525e-02 
       8.545935121049e-01      -1.146805984068e-01      -9.007916564224e+02      -1.197726347712e+03       0.000000000000e+00      -1.146207365645e-01      -1.173585499015e+03       2.865518414112e-02       2.865518414112e-02 
       8.592518712438e-01      -1.138192449417e-01      -9.037985780790e+02      -1.201724300301e+03       0.000000000000e+00      -1.137598327500e-01      -1.177502865381e+03       2.843995818749e-02       2.843995818749e-02 
       8.639102304517e-01      -1.129680750252e-01      -9.067851016533e+02      -1.205704787277e+03       0.000000000000e+00      -1.129091072442e-01      -1.181402784109e+03       2.822727681105e-02       2.822727681105e-02 
       8.685685897276e-01      -1.121269891717e-01      -9.097532029038e+02      -1.209668670310e+03       0.000000000000e+00      -1.120684605924e-01      -1.185286160590e+03       2.801711514810e-02       2.801711514810e-02 
       8.732269490704e-01      -1.112956334066e-01      -9.127031780500e+02      -1.213613973108e+03       0.000000000000e+00      -1.112375389809e-01      -1.189151140383e+03       2.780938474523e-02       2.780938474523e-02 
       8.778853084789e-01      -1.104741177506e-01      -9.156391491814e+02      -1.217543503409e+03       0.000000000000e+00      -1.104164523497e-01      -1.193000567134e+03       2.760411308742e-02       2.760411308742e-02 
       8.825436679522e-01      -1.096622253744e-01      -9.185627055895e+02      -1.221456549027e+03       0.000000000000e+00      -1.096049839601e-01      -1.196833840784e+03       2.740124599002e-02       2.740124599002e-02 
       8.872020274892e-01      -1.088600131975e-01      -9.214773976135e+02      -1.225355400941e+03       0.000000000000e+00      -1.088031906848e-01      -1.200653290211e+03       2.720079767120e-02       2.720079767120e-02 
       8.918603870890e-01      -1.080671212669e-01      -9.243830078110e+02      -1.229237881733e+03       0.000000000000e+00      -1.080107127460e-01      -1.204456847229e+03       2.700267818650e-02       2.700267818650e-02 
